Date,Tiempo,Lat,Long,Altitude,Speed
0/0/2000,9:12:19,-12.1133203506,-76.9386825561,156.40,18520000.00
0/0/2000,9:12:22,-12.1111297607,-76.9392166137,336.90,18520000.00
0/0/2000,9:12:25,-12.1115703582,-76.9392318725,295.10,18520000.00
0/0/2000,9:12:28,-12.1116399765,-76.9392013549,289.40,18520000.00
0/0/2000,9:12:31,-12.1116199493,-76.9391937255,291.80,18520000.00
0/0/2000,9:12:34,-12.1115503311,-76.9391632080,298.60,18520000.00
0/0/2000,9:12:37,-12.1114997863,-76.9391326904,301.60,18520000.00
0/0/2000,9:12:40,-12.1114501953,-76.9391021728,303.40,18520000.00
0/0/2000,9:12:43,-12.1113996505,-76.9390563964,303.60,18520000.00
0/0/2000,9:12:46,-12.1113500595,-76.9390411376,303.60,18520000.00
0/0/2000,9:12:49,-12.1113100051,-76.9390106201,303.20,18520000.00
0/0/2000,9:12:52,-12.1112699508,-76.9389877319,302.30,18520000.00
0/0/2000,9:12:55,-12.1112403869,-76.9389572143,301.00,18520000.00
0/0/2000,9:12:58,-12.1112203598,-76.9389190673,298.90,18520000.00
0/0/2000,9:13:1,-12.1111803054,-76.9388732910,299.70,18520000.00
0/0/2000,9:13:4,-12.1111297607,-76.9388275146,301.10,18520000.00
0/0/2000,9:13:7,-12.1110801696,-76.9387893676,302.10,18520000.00
0/0/2000,9:13:10,-12.1110601425,-76.9387512207,302.50,18520000.00
0/0/2000,9:13:13,-12.1110200881,-76.9387130737,301.60,18520000.00
0/0/2000,9:13:16,-12.1109800338,-76.9386825561,301.50,18520000.00
0/0/2000,9:13:19,-12.1109304428,-76.9386367797,300.70,18520000.00
0/0/2000,9:13:22,-12.1108903884,-76.9385986328,296.90,18520000.00
0/0/2000,9:13:25,-12.1108703613,-76.9385604858,294.50,18520000.00
0/0/2000,9:13:28,-12.1108503341,-76.9385223388,296.40,18520000.00
0/0/2000,9:13:31,-12.1108703613,-76.9385223388,298.30,18520000.00
0/0/2000,9:13:34,-12.1108398437,-76.9385223388,297.80,18520000.00
0/0/2000,9:13:37,-12.1108903884,-76.9385070800,294.70,18520000.00
0/0/2000,9:13:40,-12.1108903884,-76.9384994506,292.90,18520000.00
0/0/2000,9:13:43,-12.1108598709,-76.9384994506,293.90,18520000.00
0/0/2000,9:13:46,-12.1108798980,-76.9385299682,293.50,18520000.00
0/0/2000,9:13:49,-12.1109199523,-76.9385528564,293.20,18520000.00
0/0/2000,9:13:52,-12.1110000610,-76.9385299682,288.30,18520000.00
0/0/2000,9:13:55,-12.1111602783,-76.9384918212,276.60,18520000.00
0/0/2000,9:13:58,-12.1112699508,-76.9384765625,271.40,18520000.00
0/0/2000,9:14:1,-12.1114101409,-76.9384307861,265.50,18520000.00
0/0/2000,9:14:4,-12.1114902496,-76.9383621215,261.60,18520000.00
0/0/2000,9:14:7,-12.1115703582,-76.9383316040,262.90,18520000.00
0/0/2000,9:14:10,-12.1115703582,-76.9382629394,261.00,18520000.00
0/0/2000,9:14:13,-12.1117200851,-76.9382400512,253.40,18520000.00
0/0/2000,9:14:16,-12.1119403839,-76.9382171630,242.80,18520000.00
0/0/2000,9:14:19,-12.1119899749,-76.9382019042,238.70,18520000.00
0/0/2000,9:14:22,-12.1121196746,-76.9382019042,231.60,18520000.00
0/0/2000,9:14:25,-12.1122303009,-76.9381790161,226.40,18520000.00
0/0/2000,9:14:28,-12.1123399734,-76.9381332397,221.60,18520000.00
0/0/2000,9:14:31,-12.1116504669,-76.9380493164,276.70,18520000.00
0/0/2000,9:14:34,-12.1116600036,-76.9379730224,280.00,18520000.00
0/0/2000,9:14:37,-12.1117000579,-76.9380035400,287.50,18520000.00
0/0/2000,9:14:40,-12.1117296218,-76.9379501342,292.00,18520000.00
0/0/2000,9:14:43,-12.1117696762,-76.9379272460,293.20,18520000.00
0/0/2000,9:14:46,-12.1118097305,-76.9379425048,293.80,18520000.00
0/0/2000,9:14:49,-12.1118497848,-76.9379425048,294.50,18520000.00
0/0/2000,9:14:52,-12.1118803024,-76.9379196166,293.00,18520000.00
0/0/2000,9:14:55,-12.1119203567,-76.9378814697,296.80,18520000.00
0/0/2000,9:14:58,-12.1119604110,-76.9378585815,301.20,18520000.00
0/0/2000,9:15:1,-12.1120004653,-76.9378280639,297.90,18520000.00
0/0/2000,9:15:4,-12.1120500564,-76.9378204345,295.00,18520000.00
0/0/2000,9:15:7,-12.1120901107,-76.9378128051,295.80,18520000.00
0/0/2000,9:15:10,-12.1121397018,-76.9377517700,294.80,18520000.00
0/0/2000,9:15:13,-12.1121797561,-76.9376678466,298.10,18520000.00
0/0/2000,9:15:16,-12.1122102737,-76.9375915527,305.80,18520000.00
0/0/2000,9:15:19,-12.1122503280,-76.9375534057,307.20,18520000.00
0/0/2000,9:15:22,-12.1122903823,-76.9375534057,308.70,18520000.00
0/0/2000,9:15:25,-12.1123304367,-76.9375076293,310.40,18520000.00
0/0/2000,9:15:28,-12.1123600006,-76.9374618530,315.20,18520000.00
0/0/2000,9:15:31,-12.1124000549,-76.9373931884,315.90,18520000.00
0/0/2000,9:15:34,-12.1124401092,-76.9373474121,323.30,18520000.00
0/0/2000,9:15:37,-12.1124696731,-76.9373016357,325.60,18520000.00
0/0/2000,9:15:40,-12.1125097274,-76.9372711181,323.60,18520000.00
0/0/2000,9:15:43,-12.1125497817,-76.9372482299,323.70,18520000.00
0/0/2000,9:15:46,-12.1125898361,-76.9372634887,324.50,18520000.00
0/0/2000,9:15:49,-12.1126403808,-76.9372177124,324.40,18520000.00
0/0/2000,9:15:52,-12.1126699447,-76.9372024536,326.90,18520000.00
0/0/2000,9:15:55,-12.1127099990,-76.9371490478,325.10,18520000.00
0/0/2000,9:15:58,-12.1127395629,-76.9371185302,323.80,18520000.00
0/0/2000,9:16:1,-12.1127796173,-76.9370880126,324.20,18520000.00
0/0/2000,9:16:4,-12.1128101348,-76.9370574951,329.20,18520000.00
0/0/2000,9:16:7,-12.1128396987,-76.9370117187,329.50,18520000.00
0/0/2000,9:16:10,-12.1128797531,-76.9369735717,330.40,18520000.00
0/0/2000,9:16:13,-12.1129198074,-76.9369201660,331.00,18520000.00
0/0/2000,9:16:16,-12.1129503250,-76.9368896484,333.80,18520000.00
0/0/2000,9:16:19,-12.1129798889,-76.9368515014,332.00,18520000.00
0/0/2000,9:16:22,-12.1130199432,-76.9368286132,333.40,18520000.00
0/0/2000,9:16:25,-12.1130599975,-76.9367980957,334.80,18520000.00
0/0/2000,9:16:28,-12.1131000518,-76.9367828369,337.40,18520000.00
0/0/2000,9:16:31,-12.1131296157,-76.9367523193,337.00,18520000.00
0/0/2000,9:16:34,-12.1131601333,-76.9367294311,336.00,18520000.00
0/0/2000,9:16:37,-12.1132001876,-76.9366989135,334.20,18520000.00
0/0/2000,9:16:40,-12.1132402420,-76.9366912841,338.00,18520000.00
0/0/2000,9:16:43,-12.1132802963,-76.9366836547,340.20,18520000.00
0/0/2000,9:16:46,-12.1133098602,-76.9366378784,341.60,18520000.00
0/0/2000,9:16:49,-12.1133298873,-76.9365463256,342.50,18520000.00
0/0/2000,9:16:52,-12.1133604049,-76.9365234375,343.30,18520000.00
0/0/2000,9:16:55,-12.1134099960,-76.9365386962,342.90,18520000.00
0/0/2000,9:16:58,-12.1134500503,-76.9365615844,340.90,18520000.00
0/0/2000,9:17:1,-12.1134796142,-76.9365386962,338.30,18520000.00
0/0/2000,9:17:4,-12.1134796142,-76.9365234375,341.70,18520000.00
6/6/2023,9:17:7,-12.1134901046,-76.9365005493,10000000.00,1.78
6/6/2023,9:17:10,-12.1134996414,-76.9365081787,10000000.00,1.46
6/6/2023,9:17:13,-12.1135301589,-76.9365081787,344.90,1.46
6/6/2023,9:17:16,-12.1135702133,-76.9365005493,344.10,1.46
6/6/2023,9:17:19,-12.1136102676,-76.9365005493,344.90,1.46
6/6/2023,9:17:22,-12.1136503219,-76.9365005493,344.40,1.46
6/6/2023,9:17:25,-12.1136999130,-76.9364929199,346.50,1.46
6/6/2023,9:17:28,-12.1137599945,-76.9364700317,346.10,1.46
6/6/2023,9:17:31,-12.1138000488,-76.9364471435,347.70,1.46
6/6/2023,9:17:34,-12.1138496398,-76.9364395141,349.20,1.46
6/6/2023,9:17:37,-12.1138896942,-76.9364624023,347.50,1.46
6/6/2023,9:17:40,-12.1139297485,-76.9365081787,347.20,1.46
6/6/2023,9:17:43,-12.1139698028,-76.9365463256,348.80,1.46
6/6/2023,9:17:46,-12.1140098571,-76.9365997314,349.40,1.46
6/6/2023,9:17:49,-12.1140499114,-76.9366683959,351.80,1.46
6/6/2023,9:17:52,-12.1141004562,-76.9367294311,352.40,1.46
6/6/2023,9:17:55,-12.1141300201,-76.9367599487,350.10,1.46
6/6/2023,9:17:58,-12.1141700744,-76.9367904663,348.60,1.46
6/6/2023,9:18:1,-12.1142101287,-76.9368209838,345.70,1.46
6/6/2023,9:18:4,-12.1142396926,-76.9368667602,344.50,1.46
6/6/2023,9:18:7,-12.1142902374,-76.9369430541,347.30,1.46
6/6/2023,9:18:10,-12.1143302917,-76.9369888305,347.10,1.46
6/6/2023,9:18:13,-12.1143598556,-76.9370269775,347.70,1.46
6/6/2023,9:18:16,-12.1144104003,-76.9370880126,348.30,1.46
6/6/2023,9:18:19,-12.1144504547,-76.9371185302,346.00,1.46
6/6/2023,9:18:22,-12.1144895553,-76.9371795654,346.20,1.46
6/6/2023,9:18:25,-12.1145496368,-76.9372711181,349.00,1.46
6/6/2023,9:18:28,-12.1145896911,-76.9373397827,351.30,1.46
6/6/2023,9:18:31,-12.1146297454,-76.9373703002,350.20,1.46
6/6/2023,9:18:34,-12.1146602630,-76.9374237060,349.20,1.46
6/6/2023,9:18:37,-12.1147003173,-76.9374465942,347.70,1.46
6/6/2023,9:18:40,-12.1147298812,-76.9374923706,347.50,1.46
6/6/2023,9:18:43,-12.1147699356,-76.9375305175,346.60,1.46
6/6/2023,9:18:46,-12.1148099899,-76.9375762939,346.00,1.46
6/6/2023,9:18:49,-12.1148300170,-76.9375991821,345.00,1.46
6/6/2023,9:18:52,-12.1148595809,-76.9376296997,344.10,1.46
6/6/2023,9:18:55,-12.1148996353,-76.9376907348,344.00,1.46
6/6/2023,9:18:58,-12.1149301528,-76.9377365112,344.80,1.46
6/6/2023,9:19:1,-12.1149702072,-76.9377899169,345.60,1.46
6/6/2023,9:19:4,-12.1150102615,-76.9378280639,344.70,1.46
6/6/2023,9:19:7,-12.1150503158,-76.9378814697,348.50,1.46
6/6/2023,9:19:10,-12.1150798797,-76.9379196166,347.80,1.46
6/6/2023,9:19:13,-12.1151103973,-76.9379577636,348.10,1.46
6/6/2023,9:19:16,-12.1151504516,-76.9380111694,351.90,1.46
6/6/2023,9:19:19,-12.1152000427,-76.9380722045,352.50,1.46
6/6/2023,9:19:22,-12.1152400970,-76.9381103515,354.70,1.46
6/6/2023,9:19:25,-12.1152801513,-76.9381637573,355.20,1.46
6/6/2023,9:19:28,-12.1153202056,-76.9382095336,353.90,1.46
6/6/2023,9:19:31,-12.1153697967,-76.9382629394,354.60,1.46
6/6/2023,9:19:34,-12.1154203414,-76.9383087158,357.00,1.46
6/6/2023,9:19:37,-12.1154603958,-76.9383697509,359.60,1.46
6/6/2023,9:19:40,-12.1155004501,-76.9384231567,359.90,1.46
6/6/2023,9:19:43,-12.1155395507,-76.9384613037,360.70,1.46
6/6/2023,9:19:46,-12.1155900955,-76.9385070800,362.20,1.46
6/6/2023,9:19:49,-12.1156196594,-76.9385528564,360.90,1.46
6/6/2023,9:19:52,-12.1156597137,-76.9385910034,360.10,1.46
6/6/2023,9:19:55,-12.1156902313,-76.9386291503,360.40,1.46
6/6/2023,9:19:58,-12.1157302856,-76.9386672973,361.30,1.46
6/6/2023,9:20:1,-12.1157598495,-76.9386978149,357.60,1.46
6/6/2023,9:20:4,-12.1157999038,-76.9387588500,360.20,1.46
6/6/2023,9:20:7,-12.1158504486,-76.9388122558,361.50,1.46
6/6/2023,9:20:10,-12.1158895492,-76.9388504028,362.40,1.46
6/6/2023,9:20:13,-12.1159296035,-76.9388885498,358.00,1.46
6/6/2023,9:20:16,-12.1159696578,-76.9389190673,355.00,1.46
6/6/2023,9:20:19,-12.1160097122,-76.9389724731,355.20,1.46
6/6/2023,9:20:22,-12.1160402297,-76.9390182495,356.70,1.46
6/6/2023,9:20:25,-12.1160697937,-76.9390792846,357.00,1.46
6/6/2023,9:20:28,-12.1160802841,-76.9391326904,356.20,1.46
6/6/2023,9:20:31,-12.1160802841,-76.9392013549,356.90,1.46
6/6/2023,9:20:34,-12.1160602569,-76.9392623901,356.10,1.46
6/6/2023,9:20:37,-12.1160297393,-76.9393081665,354.30,1.46
6/6/2023,9:20:40,-12.1159896850,-76.9393386840,351.30,1.46
6/6/2023,9:20:43,-12.1159496307,-76.9393768310,348.60,1.46
6/6/2023,9:20:46,-12.1159095764,-76.9394073486,347.70,1.46
6/6/2023,9:20:49,-12.1158599853,-76.9394531250,346.60,1.46
6/6/2023,9:20:52,-12.1158103942,-76.9394912719,346.00,1.46
6/6/2023,9:20:55,-12.1157598495,-76.9395370483,345.30,1.46
6/6/2023,9:20:58,-12.1157102584,-76.9395828247,344.40,1.46
6/6/2023,9:21:1,-12.1156797409,-76.9396133422,343.70,1.46
6/6/2023,9:21:4,-12.1156396865,-76.9396591186,343.90,1.46
6/6/2023,9:21:7,-12.1156196594,-76.9396972656,342.10,1.46
6/6/2023,9:21:10,-12.1155796051,-76.9397277832,343.30,1.46
6/6/2023,9:21:13,-12.1155395507,-76.9397735595,344.70,1.46
6/6/2023,9:21:16,-12.1155004501,-76.9397964477,346.60,1.46
6/6/2023,9:21:19,-12.1154603958,-76.9398193359,346.30,1.46
6/6/2023,9:21:22,-12.1154203414,-76.9398498535,347.30,1.46
6/6/2023,9:21:25,-12.1153697967,-76.9398803710,345.00,1.46
6/6/2023,9:21:28,-12.1153297424,-76.9399185180,343.30,1.46
6/6/2023,9:21:31,-12.1152801513,-76.9399719238,342.90,1.46
6/6/2023,9:21:34,-12.1152200698,-76.9400177001,342.30,1.46
6/6/2023,9:21:37,-12.1151695251,-76.9400711059,341.60,1.46
6/6/2023,9:21:40,-12.1151199340,-76.9401092529,340.90,1.46
6/6/2023,9:21:43,-12.1150798797,-76.9401321411,340.50,1.46
6/6/2023,9:21:46,-12.1150197982,-76.9401779174,340.60,1.46
6/6/2023,9:21:49,-12.1149797439,-76.9402236938,340.50,1.46
6/6/2023,9:21:52,-12.1149301528,-76.9402618408,340.40,1.46
6/6/2023,9:21:55,-12.1148900985,-76.9402923583,338.20,1.46
6/6/2023,9:21:58,-12.1148500442,-76.9403228759,337.50,1.46
6/6/2023,9:22:1,-12.1147899627,-76.9403610229,338.30,1.46
6/6/2023,9:22:4,-12.1147499084,-76.9403991699,337.20,1.46
6/6/2023,9:22:7,-12.1147003173,-76.9404525756,337.50,1.46
6/6/2023,9:22:10,-12.1146497726,-76.9404983520,336.80,1.46
6/6/2023,9:22:13,-12.1146001815,-76.9405364990,336.10,1.46
6/6/2023,9:22:16,-12.1145401000,-76.9405822753,335.30,1.46
6/6/2023,9:22:19,-12.1145000457,-76.9406280517,335.00,1.46
6/6/2023,9:22:22,-12.1144399642,-76.9406814575,335.70,1.46
6/6/2023,9:22:25,-12.1143903732,-76.9407196044,335.90,1.46
6/6/2023,9:22:28,-12.1143398284,-76.9407577514,334.90,1.46
6/6/2023,9:22:31,-12.1142997741,-76.9407882690,333.90,1.46
6/6/2023,9:22:34,-12.1142501831,-76.9408416748,333.30,1.46
6/6/2023,9:22:37,-12.1141996383,-76.9408874511,331.90,1.46
6/6/2023,9:22:40,-12.1141595840,-76.9409332275,331.60,1.46
6/6/2023,9:22:43,-12.1141004562,-76.9409713745,331.00,1.46
6/6/2023,9:22:46,-12.1140499114,-76.9410095214,330.70,1.46
6/6/2023,9:22:49,-12.1140003204,-76.9410476684,330.10,1.46
6/6/2023,9:22:52,-12.1139602661,-76.9410934448,329.30,1.46
6/6/2023,9:22:55,-12.1139097213,-76.9411392211,328.60,1.46
6/6/2023,9:22:58,-12.1138601303,-76.9411697387,328.00,1.46
6/6/2023,9:23:1,-12.1138095855,-76.9412078857,327.60,1.46
6/6/2023,9:23:4,-12.1137599945,-76.9412384033,327.20,1.46
6/6/2023,9:23:7,-12.1137104034,-76.9412765502,327.60,1.46
6/6/2023,9:23:10,-12.1136598587,-76.9413070678,327.40,1.46
6/6/2023,9:23:13,-12.1135997772,-76.9413375854,327.60,1.46
6/6/2023,9:23:16,-12.1135597229,-76.9413681030,327.20,1.46
6/6/2023,9:23:19,-12.1135196685,-76.9414062500,326.40,1.46
6/6/2023,9:23:22,-12.1134595870,-76.9414291381,326.20,1.46
6/6/2023,9:23:25,-12.1134099960,-76.9414596557,325.00,1.46
6/6/2023,9:23:28,-12.1133604049,-76.9414825439,323.90,1.46
6/6/2023,9:23:31,-12.1133098602,-76.9414978027,323.50,1.46
6/6/2023,9:23:34,-12.1132602691,-76.9415435791,323.60,1.46
6/6/2023,9:23:37,-12.1132097244,-76.9415664672,322.70,1.46
6/6/2023,9:23:40,-12.1131696701,-76.9416122436,322.80,1.46
6/6/2023,9:23:43,-12.1131200790,-76.9416275024,322.80,1.46
6/6/2023,9:23:46,-12.1130599975,-76.9416580200,323.20,1.46
6/6/2023,9:23:49,-12.1130104064,-76.9416732788,322.20,1.46
6/6/2023,9:23:52,-12.1129703521,-76.9417037963,321.90,1.46
6/6/2023,9:23:55,-12.1129102706,-76.9417114257,321.80,1.46
6/6/2023,9:23:58,-12.1128501892,-76.9417190551,322.10,1.46
6/6/2023,9:24:1,-12.1127996444,-76.9417419433,321.80,1.46
6/6/2023,9:24:4,-12.1127395629,-76.9417724609,322.50,1.46
6/6/2023,9:24:7,-12.1126804351,-76.9417877197,323.00,1.46
6/6/2023,9:24:10,-12.1126298904,-76.9418106079,323.90,1.46
6/6/2023,9:24:13,-12.1125802993,-76.9418411254,323.20,1.46
6/6/2023,9:24:16,-12.1125297546,-76.9418563842,322.20,1.46
6/6/2023,9:24:19,-12.1124801635,-76.9418716430,321.20,1.46
6/6/2023,9:24:22,-12.1124296188,-76.9418869018,321.00,1.46
6/6/2023,9:24:25,-12.1123895645,-76.9419326782,320.90,1.46
6/6/2023,9:24:28,-12.1123504638,-76.9419631958,320.90,1.46
6/6/2023,9:24:31,-12.1122903823,-76.9419631958,320.00,1.46
6/6/2023,9:24:34,-12.1122398376,-76.9419708251,319.40,1.46
6/6/2023,9:24:37,-12.1121902465,-76.9420013427,318.90,1.46
6/6/2023,9:24:40,-12.1121397018,-76.9420166015,319.20,1.46
6/6/2023,9:24:43,-12.1120796203,-76.9420166015,318.70,1.46
6/6/2023,9:24:46,-12.1120300292,-76.9420394897,319.80,1.46
6/6/2023,9:24:49,-12.1119804382,-76.9420700073,319.30,1.46
6/6/2023,9:24:52,-12.1119203567,-76.9420928955,319.90,1.46
6/6/2023,9:24:55,-12.1118698120,-76.9421081542,320.60,1.46
6/6/2023,9:24:58,-12.1118097305,-76.9421386718,319.70,1.46
6/6/2023,9:25:1,-12.1117601394,-76.9421615600,317.70,1.46
6/6/2023,9:25:4,-12.1117095947,-76.9421768188,317.00,1.46
6/6/2023,9:25:7,-12.1116504669,-76.9421997070,316.60,1.46
6/6/2023,9:25:10,-12.1115903854,-76.9422225952,316.60,6.82
6/6/2023,9:25:13,-12.1115398406,-76.9422531127,316.40,6.82
6/6/2023,9:25:16,-12.1114702224,-76.9422683715,316.20,6.82
6/6/2023,9:25:19,-12.1114101409,-76.9422836303,315.30,6.82
6/6/2023,9:25:22,-12.1113700866,-76.9422988891,314.00,6.82
6/6/2023,9:25:25,-12.1113195419,-76.9423294067,313.40,6.82
6/6/2023,9:25:28,-12.1112604141,-76.9423675537,313.10,6.82
6/6/2023,9:25:31,-12.1112098693,-76.9423980712,312.00,6.82
6/6/2023,9:25:34,-12.1111497879,-76.9424285888,312.10,6.82
6/6/2023,9:25:37,-12.1110897064,-76.9424514770,311.70,6.82
6/6/2023,9:25:40,-12.1110401153,-76.9424819946,310.40,6.82
6/6/2023,9:25:43,-12.1109895706,-76.9424972534,309.60,6.82
6/6/2023,9:25:46,-12.1109304428,-76.9425201416,309.20,6.82
6/6/2023,9:25:49,-12.1108798980,-76.9425430297,307.70,6.82
6/6/2023,9:25:52,-12.1108303070,-76.9425735473,306.80,6.82
6/6/2023,9:25:55,-12.1107797622,-76.9425964355,306.40,6.82
6/6/2023,9:25:58,-12.1107301712,-76.9426193237,306.00,6.82
6/6/2023,9:26:1,-12.1106796264,-76.9426422119,305.30,6.82
6/6/2023,9:26:4,-12.1106300354,-76.9426727294,305.20,6.82
6/6/2023,9:26:7,-12.1105699539,-76.9426879882,304.80,6.82
6/6/2023,9:26:10,-12.1105298995,-76.9427108764,303.80,6.82
6/6/2023,9:26:13,-12.1104698181,-76.9427413940,304.00,6.82
6/6/2023,9:26:16,-12.1104202270,-76.9427719116,303.90,6.82
6/6/2023,9:26:19,-12.1103696823,-76.9427871704,303.50,6.82
6/6/2023,9:26:22,-12.1103200912,-76.9428100585,302.20,6.82
6/6/2023,9:26:25,-12.1102600097,-76.9428405761,301.80,6.82
6/6/2023,9:26:28,-12.1101903915,-76.9428710937,302.20,6.82
6/6/2023,9:26:31,-12.1101303100,-76.9428787231,302.30,6.82
6/6/2023,9:26:34,-12.1100597381,-76.9428787231,302.50,6.82
6/6/2023,9:26:37,-12.1099996566,-76.9429092407,302.20,6.82
6/6/2023,9:26:40,-12.1099700927,-76.9429473876,301.20,6.82
6/6/2023,9:26:43,-12.1099300384,-76.9429931640,300.90,6.82
6/6/2023,9:26:46,-12.1098699569,-76.9430313110,300.30,6.82
6/6/2023,9:26:49,-12.1098203659,-76.9430694580,299.30,6.82
6/6/2023,9:26:52,-12.1097602844,-76.9430999755,298.90,6.82
6/6/2023,9:26:55,-12.1097002029,-76.9431228637,298.50,6.82
6/6/2023,9:26:58,-12.1096496582,-76.9431381225,297.70,6.82
6/6/2023,9:27:1,-12.1096096038,-76.9431686401,297.30,6.82
6/6/2023,9:27:4,-12.1095600128,-76.9431915283,297.40,6.82
6/6/2023,9:27:7,-12.1095199584,-76.9432220458,296.80,6.82
6/6/2023,9:27:10,-12.1094598770,-76.9432601928,296.60,6.82
6/6/2023,9:27:13,-12.1094102859,-76.9432830810,296.50,6.82
6/6/2023,9:27:16,-12.1093597412,-76.9432983398,296.20,6.82
6/6/2023,9:27:19,-12.1092996597,-76.9433364868,296.10,6.82
6/6/2023,9:27:22,-12.1092500686,-76.9433822631,295.60,6.82
6/6/2023,9:27:25,-12.1091995239,-76.9434127807,295.70,6.82
6/6/2023,9:27:28,-12.1091403961,-76.9434432983,295.20,6.82
6/6/2023,9:27:31,-12.1090898513,-76.9434814453,295.40,6.82
6/6/2023,9:27:34,-12.1090402603,-76.9435119628,294.90,6.82
6/6/2023,9:27:37,-12.1089897155,-76.9435501098,294.90,6.82
6/6/2023,9:27:40,-12.1089296340,-76.9436035156,293.40,6.82
6/6/2023,9:27:43,-12.1088800430,-76.9436416625,292.80,6.82
6/6/2023,9:27:46,-12.1088304519,-76.9436721801,292.90,6.82
6/6/2023,9:27:49,-12.1087903976,-76.9437103271,291.40,6.82
6/6/2023,9:27:52,-12.1087503433,-76.9437637329,290.20,6.82
6/6/2023,9:27:55,-12.1087102890,-76.9438095092,288.30,6.82
6/6/2023,9:27:58,-12.1086597442,-76.9438476562,287.40,6.82
6/6/2023,9:28:1,-12.1086301803,-76.9438934326,286.70,6.82
6/6/2023,9:28:4,-12.1085796356,-76.9439315795,286.80,6.82
6/6/2023,9:28:7,-12.1085395812,-76.9439620971,286.90,6.82
6/6/2023,9:28:10,-12.1085100173,-76.9440002441,286.20,6.82
6/6/2023,9:28:13,-12.1084604263,-76.9440307617,286.70,6.82
6/6/2023,9:28:16,-12.1084299087,-76.9440612792,287.30,6.82
6/6/2023,9:28:19,-12.1083898544,-76.9441070556,287.40,6.82
6/6/2023,9:28:22,-12.1083402633,-76.9441528320,288.60,6.82
6/6/2023,9:28:25,-12.1083002090,-76.9441986083,287.10,6.82
6/6/2023,9:28:28,-12.1082401275,-76.9442367553,286.40,6.82
6/6/2023,9:28:31,-12.1082000732,-76.9442977905,285.30,6.82
/6/2023,9:28:34,-12.1081600189,-76.9443511962,285.20,6.82
6/6/2023,9:28:37,-12.1081199645,-76.9443893432,285.90,6.82
6/6/2023,9:28:40,-12.1080799102,-76.9444427490,287.60,6.82
6/6/2023,9:28:43,-12.1080503463,-76.9444885253,288.10,6.82
6/6/2023,9:28:46,-12.1080102920,-76.9445419311,287.20,6.82
6/6/2023,9:28:49,-12.1079702377,-76.9445800781,286.90,6.82
6/6/2023,9:28:52,-12.1079397201,-76.9446411132,285.70,6.82
6/6/2023,9:28:55,-12.1079101562,-76.9447097778,284.80,6.82
6/6/2023,9:28:58,-12.1078796386,-76.9447784423,284.30,6.82
6/6/2023,9:29:1,-12.1078395843,-76.9448318481,283.40,6.82
6/6/2023,9:29:4,-12.1078100204,-76.9448699951,282.80,6.82
6/6/2023,9:29:7,-12.1077804565,-76.9449234008,282.90,6.82
6/6/2023,9:29:10,-12.1077404022,-76.9449615478,284.60,6.82
6/6/2023,9:29:13,-12.1077203750,-76.9449996948,283.30,6.82
6/6/2023,9:29:16,-12.1076898574,-76.9450607299,283.60,6.82
6/6/2023,9:29:19,-12.1076498031,-76.9451217651,284.10,6.82
6/6/2023,9:29:22,-12.1076097488,-76.9451828002,284.50,6.82
6/6/2023,9:29:25,-12.1075696945,-76.9452362060,283.50,6.82
6/6/2023,9:29:28,-12.1075401306,-76.9452896118,283.60,6.82
6/6/2023,9:29:31,-12.1075096130,-76.9453430175,284.10,6.82
6/6/2023,9:29:34,-12.1074800491,-76.9453811645,285.10,6.82
